acc,tax_id,rank,name,total_count,self_count,ilevel,ileft,iright
SRR24390574,37124,species,Chikungunya virus,159110,159022,9,609,611
SRR7613175,37124,species,Chikungunya virus,141466,141466,9,0,0
SRR11356395,37124,species,Chikungunya virus,37,37,5,2,2
SRR30037990,37124,species,Chikungunya virus,361917,361917,9,0,0
SRR30725345,37124,species,Chikungunya virus,63,63,9,392,392
SRR8521487,37124,species,Chikungunya virus,18225,18225,9,424,424
SRR20998081,37124,species,Chikungunya virus,122,122,9,246,246
SRR7613614,37124,species,Chikungunya virus,49149,49149,9,0,0
SRR7615991,37124,species,Chikungunya virus,134,134,9,0,0
SRR6339344,37124,species,Chikungunya virus,914,914,7,18,18
SRR32463539,37124,species,Chikungunya virus,407,407,9,9,9
SRR27829074,37124,species,Chikungunya virus,22,22,9,277,277
SRR10173581,37124,species,Chikungunya virus,35,35,5,1,1
SRR6339399,37124,species,Chikungunya virus,698,698,7,29,29
SRR12126394,37124,species,Chikungunya virus,108,108,9,436,436
SRR25505925,37124,species,Chikungunya virus,92,92,9,553,553
SRR9833347,37124,species,Chikungunya virus,29,29,5,136,136
SRR7617297,37124,species,Chikungunya virus,77174,77174,9,0,0
SRR23448013,37124,species,Chikungunya virus,33,33,9,946,946
SRR32834108,37124,species,Chikungunya virus,44,44,9,12,12
SRR7609169,37124,species,Chikungunya virus,59514,59514,9,0,0
SRR7615674,37124,species,Chikungunya virus,7002,7002,9,0,0
SRR7617182,37124,species,Chikungunya virus,111085,111085,9,0,0
ERR13917524,37124,species,Chikungunya virus,20,20,9,58,58
ERR4634259,37124,species,Chikungunya virus,5298,5298,9,0,0
SRR5680336,37124,species,Chikungunya virus,47436,47436,7,439,439
SRR7616802,37124,species,Chikungunya virus,42371,42371,9,0,0
SRR8476432,37124,species,Chikungunya virus,188,188,9,587,587
SRR16493385,37124,species,Chikungunya virus,316459,316459,9,0,0
SRR7612690,37124,species,Chikungunya virus,44497,44497,9,0,0
SRR7613229,37124,species,Chikungunya virus,193064,193064,9,0,0
SRR10968353,37124,species,Chikungunya virus,299117,299103,6,0,2
SRR1993829,37124,species,Chikungunya virus,246033,246033,7,2142,2142
ERR13917513,37124,species,Chikungunya virus,30,30,9,44,44
SRR7993746,37124,species,Chikungunya virus,124192,124192,6,0,0
SRR13365015,37124,species,Chikungunya virus,28,28,9,58,58
SRR7616797,37124,species,Chikungunya virus,33733,33733,9,0,0
SRR14582709,37124,species,Chikungunya virus,24587,24587,9,453,453
SRR7613239,37124,species,Chikungunya virus,56406,56406,9,0,0
SRR6815119,37124,species,Chikungunya virus,117501,117494,9,0,2
SRR14923584,37124,species,Chikungunya virus,8439,8439,9,176,176
SRR10270515,37124,species,Chikungunya virus,534,534,5,514,514
SRR7613227,37124,species,Chikungunya virus,35273,35273,9,0,0
SRR11715777,37124,species,Chikungunya virus,453,453,5,208,208
SRR6815118,37124,species,Chikungunya virus,82484,82482,9,0,2
SRR28604703,37124,species,Chikungunya virus,375,375,9,0,0
SRR10270516,37124,species,Chikungunya virus,249,249,5,545,545
SRR26661251,37124,species,Chikungunya virus,30,30,9,27,27
SRR12789651,37124,species,Chikungunya virus,28080,28080,9,758,758
SRR7613390,37124,species,Chikungunya virus,123262,123262,9,0,0
SRR6470201,37124,species,Chikungunya virus,31,31,6,612,612
SRR7609160,37124,species,Chikungunya virus,30380,30380,9,0,0
SRR15887826,37124,species,Chikungunya virus,211,211,9,590,590
SRR6278775,37124,species,Chikungunya virus,18,18,9,1,1
SRR12026577,37124,species,Chikungunya virus,625708,625707,9,0,2
SRR11210376,37124,species,Chikungunya virus,39840,39840,5,0,0
SRR7079034,37124,species,Chikungunya virus,1491377,1490798,9,0,2
SRR8108635,37124,species,Chikungunya virus,260,260,6,96,96
SRR8476473,37124,species,Chikungunya virus,617494,617479,9,0,2
SRR7617065,37124,species,Chikungunya virus,191360,191360,9,0,0
SRR14771920,37124,species,Chikungunya virus,2588522,2588522,9,232,232
SRR7613628,37124,species,Chikungunya virus,124036,124036,9,0,0
SRR7613413,37124,species,Chikungunya virus,61586,61586,9,0,0
SRR13346022,37124,species,Chikungunya virus,20,20,9,14,14
SRR7615712,37124,species,Chikungunya virus,122874,122874,9,0,0
SRR26535581,37124,species,Chikungunya virus,873,873,9,12125,12125
SRR6339333,37124,species,Chikungunya virus,68,68,7,31,31
SRR6339276,37124,species,Chikungunya virus,73,73,7,39,39
SRR6339425,37124,species,Chikungunya virus,104,104,7,27,27
SRR7616895,37124,species,Chikungunya virus,13691,13691,9,0,0
SRR7613198,37124,species,Chikungunya virus,62797,62797,9,0,0
SRR22418644,37124,species,Chikungunya virus,361,361,9,1540,1540
SRR11715780,37124,species,Chikungunya virus,98,98,5,216,216
ERR4026997,37124,species,Chikungunya virus,296364,296364,5,251,251
SRR30725449,37124,species,Chikungunya virus,47,47,9,334,334
SRR21661718,37124,species,Chikungunya virus,118,118,9,1073,1073
SRR6339301,37124,species,Chikungunya virus,46,46,7,23,23
SRR7616074,37124,species,Chikungunya virus,267779,267779,9,0,0
SRR8698750,37124,species,Chikungunya virus,4236,4236,9,2899,2899
SRR30725423,37124,species,Chikungunya virus,59,59,9,286,286
SRR13346216,37124,species,Chikungunya virus,22,22,9,92,92
SRR11715749,37124,species,Chikungunya virus,44,44,5,250,250
ERR13917518,37124,species,Chikungunya virus,40,40,9,59,59
SRR7616099,37124,species,Chikungunya virus,49009,49009,9,0,0
SRR15887480,37124,species,Chikungunya virus,56,56,9,502,502
SRR7617067,37124,species,Chikungunya virus,5286,5286,9,0,0
SRR6339366,37124,species,Chikungunya virus,129,129,7,30,30
SRR28439550,37124,species,Chikungunya virus,156,156,9,485,485
SRR11250035,37124,species,Chikungunya virus,267,267,5,118,118
SRR9020508,37124,species,Chikungunya virus,969262,969259,5,0,2
SRR19432985,37124,species,Chikungunya virus,162,162,9,1190,1190
SRR7616834,37124,species,Chikungunya virus,50902,50902,9,0,0
SRR17864557,37124,species,Chikungunya virus,27,27,9,927,927
SRR18678879,37124,species,Chikungunya virus,1492520,1492520,9,0,0
SRR5680297,37124,species,Chikungunya virus,3333,3333,7,425,425
SRR7616908,37124,species,Chikungunya virus,77069,77069,9,0,0
SRR25501492,37124,species,Chikungunya virus,216,216,9,400,400
SRR31699936,37124,species,Chikungunya virus,980680,980678,9,0,2
SRR33050038,37124,species,Chikungunya virus,157,157,9,233,233
SRR13712308,37124,species,Chikungunya virus,92,92,9,102,102
SRR6339437,37124,species,Chikungunya virus,344,344,7,29,29
SRR6339420,37124,species,Chikungunya virus,59,59,7,24,24
ERR6096936,37124,species,Chikungunya virus,1133,1133,9,7907,7907
SRR14579945,37124,species,Chikungunya virus,21,21,9,357,357
SRR13346427,37124,species,Chikungunya virus,45,45,9,42,42
SRR9020525,37124,species,Chikungunya virus,867490,867482,5,0,2
SRR7615697,37124,species,Chikungunya virus,46707,46707,9,0,0
SRR21839281,37124,species,Chikungunya virus,149620,149620,9,0,0
SRR5680374,37124,species,Chikungunya virus,248,248,7,707,707
SRR7617146,37124,species,Chikungunya virus,84918,84918,9,0,0
SRR6339326,37124,species,Chikungunya virus,95,95,7,30,30
SRR6808656,37124,species,Chikungunya virus,407756,407738,9,324,326
SRR7617120,37124,species,Chikungunya virus,110595,110595,9,0,0
SRR12610909,37124,species,Chikungunya virus,2012,2012,9,232,232
SRR11356408,37124,species,Chikungunya virus,8044689,8042512,5,0,2
SRR7612752,37124,species,Chikungunya virus,64272,64272,9,0,0
SRR6808654,37124,species,Chikungunya virus,395799,395790,9,315,317
SRR7617190,37124,species,Chikungunya virus,197229,197229,9,0,0
SRR11715742,37124,species,Chikungunya virus,60,60,5,259,259
SRR7615981,37124,species,Chikungunya virus,7723,7723,9,0,0
SRR7616914,37124,species,Chikungunya virus,66567,66567,9,0,0
SRR7616826,37124,species,Chikungunya virus,68180,68180,9,0,0
SRR11356400,37124,species,Chikungunya virus,111,111,5,1,1
SRR5288099,37124,species,Chikungunya virus,64562,64562,7,196,196
SRR11250034,37124,species,Chikungunya virus,343,343,5,130,130
SRR26949908,37124,species,Chikungunya virus,27,27,9,1050,1050
SRR16915072,37124,species,Chikungunya virus,20404,20404,9,1168,1168
SRR17148820,37124,species,Chikungunya virus,2039843,2039843,9,310,310
SRR26965270,37124,species,Chikungunya virus,319181,319181,9,0,0
SRR7079053,37124,species,Chikungunya virus,1232491,1232416,9,0,2
SRR7617307,37124,species,Chikungunya virus,70556,70556,9,0,0
SRR14758807,37124,species,Chikungunya virus,974671,974651,9,201,203
SRR9861790,37124,species,Chikungunya virus,904,904,5,1123,1123
SRR6339321,37124,species,Chikungunya virus,219,219,7,30,30
SRR7617235,37124,species,Chikungunya virus,35622,35622,9,0,0
SRR12610903,37124,species,Chikungunya virus,288,288,9,1,1
SRR16522176,37124,species,Chikungunya virus,132,132,9,74,74
SRR6815195,37124,species,Chikungunya virus,84138,84127,9,0,2
SRR7612700,37124,species,Chikungunya virus,74310,74310,9,0,0
SRR7617245,37124,species,Chikungunya virus,40669,40669,9,0,0
SRR7617150,37124,species,Chikungunya virus,95,95,9,261,261
SRR18433509,37124,species,Chikungunya virus,74908,74890,9,276,278
SRR9861779,37124,species,Chikungunya virus,395,395,5,782,782
SRR7617129,37124,species,Chikungunya virus,55571,55571,9,0,0
SRR27609794,37124,species,Chikungunya virus,3696991,3696553,9,4917,4919
SRR7617137,37124,species,Chikungunya virus,97949,97949,9,0,0
SRR5040171,37124,species,Chikungunya virus,289,289,7,133,133
SRR32463587,37124,species,Chikungunya virus,14559,14559,9,0,0
SRR7079037,37124,species,Chikungunya virus,1380909,1380872,9,0,2
SRR7985392,37124,species,Chikungunya virus,401358,401358,9,0,0
SRR9861788,37124,species,Chikungunya virus,419,419,5,591,591
SRR6339367,37124,species,Chikungunya virus,151,151,7,27,27
SRR12515868,37124,species,Chikungunya virus,21,21,9,18,18
SRR10173590,37124,species,Chikungunya virus,76,76,5,1,1
SRR13335781,37124,species,Chikungunya virus,27,27,9,27,27
SRR7613394,37124,species,Chikungunya virus,51343,51343,9,0,0
SRR13346283,37124,species,Chikungunya virus,36,36,9,41,41
SRR12610913,37124,species,Chikungunya virus,2086,2086,9,224,224
SRR30038004,37124,species,Chikungunya virus,235581,235581,9,0,0
SRR9020519,37124,species,Chikungunya virus,445854,445850,5,0,2
SRR6339422,37124,species,Chikungunya virus,42,42,7,24,24
SRR7616910,37124,species,Chikungunya virus,78517,78517,9,0,0
SRR6339290,37124,species,Chikungunya virus,302,302,7,28,28
SRR32463529,37124,species,Chikungunya virus,294,294,9,9,9
SRR7616874,37124,species,Chikungunya virus,238185,238185,9,0,0
SRR7617087,37124,species,Chikungunya virus,94641,94641,9,0,0
SRR11096211,37124,species,Chikungunya virus,30,30,9,998,998
SRR26661246,37124,species,Chikungunya virus,30,30,9,19,19
SRR14923574,37124,species,Chikungunya virus,2505,2505,9,211,211
ERR1750870,37124,species,Chikungunya virus,76,76,9,3990,3990
SRR31700000,37124,species,Chikungunya virus,1001754,1001748,9,0,2
SRR32463532,37124,species,Chikungunya virus,455,455,9,9,9
SRR7079021,37124,species,Chikungunya virus,156396,156358,9,0,2
SRR7616838,37124,species,Chikungunya virus,129280,129280,9,0,0
SRR7617228,37124,species,Chikungunya virus,106831,106831,9,0,0
SRR10758235,37124,species,Chikungunya virus,508,508,5,633,633
SRR9833345,37124,species,Chikungunya virus,20,20,5,133,133
SRR17148821,37124,species,Chikungunya virus,2114773,2114773,9,140,140
SRR7612591,37124,species,Chikungunya virus,66109,66109,9,0,0
SRR6815184,37124,species,Chikungunya virus,89019,88974,9,0,2
SRR15998131,37124,species,Chikungunya virus,35,35,9,7,7
SRR5288083,37124,species,Chikungunya virus,32,32,7,174,174
SRR7617179,37124,species,Chikungunya virus,33881,33881,9,0,0
SRR12401210,37124,species,Chikungunya virus,229499,229495,9,0,2
SRR6339323,37124,species,Chikungunya virus,586,586,7,33,33
SRR6339295,37124,species,Chikungunya virus,111,111,7,35,35
SRR12046221,37124,species,Chikungunya virus,4377313,4377232,9,0,2
SRR10752061,37124,species,Chikungunya virus,197,197,5,37,37
SRR11715784,37124,species,Chikungunya virus,4899,4899,5,222,222
SRR12681854,37124,species,Chikungunya virus,6151,6151,9,109,109
SRR7993747,37124,species,Chikungunya virus,105631,105631,6,0,0
SRR7610866,37124,species,Chikungunya virus,222583,222583,9,0,0
SRR6339274,37124,species,Chikungunya virus,102,102,7,31,31
SRR7612702,37124,species,Chikungunya virus,21638,21638,9,0,0
SRR17148819,37124,species,Chikungunya virus,2072118,2072118,9,139,139
SRR5680365,37124,species,Chikungunya virus,37367,37367,7,453,453
SRR14582663,37124,species,Chikungunya virus,18,18,9,465,465
SRR7617089,37124,species,Chikungunya virus,43276,43276,9,0,0
SRR7616820,37124,species,Chikungunya virus,56540,56540,9,0,0
SRR7617293,37124,species,Chikungunya virus,158394,158394,9,0,0
SRR8476538,37124,species,Chikungunya virus,87,87,9,1874,1874
SRR6339432,37124,species,Chikungunya virus,63,63,7,22,22
SRR15887770,37124,species,Chikungunya virus,115,115,9,546,546
SRR21813759,37124,species,Chikungunya virus,90,89,9,342,344
SRR15887800,37124,species,Chikungunya virus,22,22,9,806,806
SRR9861799,37124,species,Chikungunya virus,367,367,5,551,551
SRR7616894,37124,species,Chikungunya virus,37160,37160,6,0,0
SRR14923614,37124,species,Chikungunya virus,3294,3294,9,284,284
SRR13345982,37124,species,Chikungunya virus,21,21,9,14,14
SRR7616998,37124,species,Chikungunya virus,39874,39874,9,0,0
SRR7613244,37124,species,Chikungunya virus,122781,122781,9,0,0
SRR32463681,37124,species,Chikungunya virus,294,294,9,8,8
SRR26322893,37124,species,Chikungunya virus,100,100,9,2966,2966
SRR5720327,37124,species,Chikungunya virus,104,104,7,2190,2190
SRR8767990,37124,species,Chikungunya virus,5423,5423,9,301,301
SRR7617018,37124,species,Chikungunya virus,45817,45817,9,0,0
SRR12401212,37124,species,Chikungunya virus,235079,235079,9,0,0
SRR7613589,37124,species,Chikungunya virus,21349,21349,9,0,0
SRR17148825,37124,species,Chikungunya virus,1032793,1032793,9,165,165
DRR675881,37124,species,Chikungunya virus,35,35,9,403,403
SRR15513126,37124,species,Chikungunya virus,2968,2968,9,1723,1723
SRR32463591,37124,species,Chikungunya virus,23531,23531,9,0,0
SRR16922362,37124,species,Chikungunya virus,61398,61398,9,15,15
SRR25168386,37124,species,Chikungunya virus,109657,109644,9,0,2
SRR7617154,37124,species,Chikungunya virus,123587,123587,9,0,0
SRR5680281,37124,species,Chikungunya virus,554968,554968,7,554,554
SRR6815107,37124,species,Chikungunya virus,68246,68234,9,0,2
SRR12126259,37124,species,Chikungunya virus,51,51,9,386,386
SRR7993756,37124,species,Chikungunya virus,46084,46084,6,0,0
ERR13917468,37124,species,Chikungunya virus,22,22,9,35,35
SRR7617221,37124,species,Chikungunya virus,66345,66345,9,0,0
SRR10540259,37124,species,Chikungunya virus,44,44,5,1000,1000
SRR11715795,37124,species,Chikungunya virus,36,36,5,323,323
SRR7617292,37124,species,Chikungunya virus,114917,114917,9,0,0
SRR9597072,37124,species,Chikungunya virus,390,390,5,60,60
SRR5680267,37124,species,Chikungunya virus,425,425,7,568,568
SRR14582672,37124,species,Chikungunya virus,101,101,9,715,715
SRR7613199,37124,species,Chikungunya virus,373506,373506,9,0,0
SRR6339421,37124,species,Chikungunya virus,66,66,7,25,25
SRR25168271,37124,species,Chikungunya virus,84,84,9,1509,1509
SRR2511837,37124,species,Chikungunya virus,281,281,7,140,140
SRR12682203,37124,species,Chikungunya virus,22,22,9,1445,1445
SRR24957624,37124,species,Chikungunya virus,663863,663860,9,0,2
SRR13346405,37124,species,Chikungunya virus,25,25,9,60,60
SRR27187227,37124,species,Chikungunya virus,854989,854984,9,0,2
SRR28562807,37124,species,Chikungunya virus,8243,8242,9,0,2
SRR9597073,37124,species,Chikungunya virus,954,954,5,68,68
SRR10859264,37124,species,Chikungunya virus,2968935,2968827,6,0,2
SRR7617104,37124,species,Chikungunya virus,51709,51709,9,0,0
ERR13917512,37124,species,Chikungunya virus,21,21,9,79,79
SRR6339339,37124,species,Chikungunya virus,116,116,7,31,31
SRR7617162,37124,species,Chikungunya virus,125573,125573,9,0,0
SRR13335327,37124,species,Chikungunya virus,22,22,9,11,11
SRR11356362,37124,species,Chikungunya virus,296033,295969,5,158,160
SRR7615716,37124,species,Chikungunya virus,219256,219256,9,0,0
SRR14758804,37124,species,Chikungunya virus,1090941,1090909,9,168,170
SRR7617294,37124,species,Chikungunya virus,174897,174897,9,0,0
SRR10758243,37124,species,Chikungunya virus,527,527,5,436,436
SRR7617066,37124,species,Chikungunya virus,39040,39040,9,0,0
SRR7609186,37124,species,Chikungunya virus,33329,33329,9,0,0
SRR25505907,37124,species,Chikungunya virus,91,91,9,559,559
SRR6339397,37124,species,Chikungunya virus,60,60,7,28,28
SRR7613255,37124,species,Chikungunya virus,74383,74383,9,0,0
SRR6339303,37124,species,Chikungunya virus,27,27,7,28,28
ERR13917480,37124,species,Chikungunya virus,38,38,9,86,86
SRR17148826,37124,species,Chikungunya virus,1111216,1111216,9,164,164
SRR9672739,37124,species,Chikungunya virus,145,145,5,63,63
SRR15923991,37124,species,Chikungunya virus,19139629,19139552,9,0,2
ERR13917516,37124,species,Chikungunya virus,43,43,9,113,113
SRR7616039,37124,species,Chikungunya virus,10027,10027,9,0,0
SRR7615998,37124,species,Chikungunya virus,7017,7017,9,0,0
SRR13365239,37124,species,Chikungunya virus,22,22,9,18,18
SRR7613378,37124,species,Chikungunya virus,29,29,6,32,32
SRR9693256,37124,species,Chikungunya virus,3477,3477,5,9,9
SRR12026560,37124,species,Chikungunya virus,715805,715804,9,0,2
SRR25501575,37124,species,Chikungunya virus,5220,5220,9,407,407
SRR25501511,37124,species,Chikungunya virus,618,618,9,309,309
SRR7609148,37124,species,Chikungunya virus,13209,13209,9,0,0
SRR27187231,37124,species,Chikungunya virus,1190898,1190890,9,0,2
SRR7006483,37124,species,Chikungunya virus,75085,75070,9,1057,1059
SRR6339312,37124,species,Chikungunya virus,64,64,7,34,34
SRR8921127,37124,species,Chikungunya virus,1096,1096,9,19,19
SRR6339315,37124,species,Chikungunya virus,69,69,7,29,29
SRR8521512,37124,species,Chikungunya virus,85261,85261,9,282,282
SRR7617014,37124,species,Chikungunya virus,43054,43054,9,0,0
SRR20204162,37124,species,Chikungunya virus,22,22,9,330,330
SRR9861798,37124,species,Chikungunya virus,509,509,5,490,490
SRR9642993,37124,species,Chikungunya virus,360,360,5,116,116
ERR5105532,37124,species,Chikungunya virus,173759,173759,9,282,282
SRR32699460,37124,species,Chikungunya virus,104,104,9,369,369
SRR9861800,37124,species,Chikungunya virus,906,906,5,529,529
SRR11356390,37124,species,Chikungunya virus,23,23,5,3,3
SRR7616907,37124,species,Chikungunya virus,85587,85587,9,0,0
SRR12125975,37124,species,Chikungunya virus,141,141,9,602,602
SRR7612749,37124,species,Chikungunya virus,82182,82182,9,0,0
SRR7613592,37124,species,Chikungunya virus,61693,61693,9,0,0
SRR7616898,37124,species,Chikungunya virus,109365,109365,9,0,0
SRR7615986,37124,species,Chikungunya virus,117,117,9,0,0
SRR10859272,37124,species,Chikungunya virus,224,224,6,409,409
